"id","type","actor","direction","director","characters","rating","movie_name","instruction","created_at"
"17133","喜剧","黄自强|麦克斯·艾略特·斯莱德|Sean Fox|J|Evan Bonifant","美国","Charles T|Kanganis","经典","7.6","忍者小英雄2","暂无简介","5/1/2026 10:15:27"
"17134","喜剧","Thom Mathews|Renée Jones|David Kagen|Jennifer Cooke","美国","汤姆·麦克洛克林","经典","6.1","十三号星期五6","暂无简介","5/1/2026 10:15:27"
"17135","喜剧","罗克·赫德森|多丽丝·黛|托尼·兰德尔|瑟尔玛·瑞特","美国","迈克·戈登","经典","7.7","枕边细语","暂无简介","5/1/2026 10:15:27"
"17136","喜剧","南茜·卡特莱特|丹·卡斯泰兰尼塔|朱莉·卡夫娜|雅德丽·史密斯","美国","马特·格罗宁","经典","9","辛普森一家：家庭治疗","暂无简介","5/1/2026 10:15:27"
"17137","喜剧","Mel Blanc","美国","Chuck Jones","经典","8.7","兔八哥去南极","暂无简介","5/1/2026 10:15:27"
"17138","喜剧","布巴·史密斯|大卫格拉夫|麦克文斯娄","美国","彼得·博内兹","经典","6.7","警察学校6：解救围城","暂无简介","5/1/2026 10:15:27"
"17139","喜剧","马克·哈米尔|凯茜·纳基麦|查尔斯·纳尔逊·赖利","美国","Scott Jeralds","经典","7.8","猫和老鼠-海盗寻宝","暂无简介","5/1/2026 10:15:27"
"17140","喜剧","亚当·威斯特|波特·瓦德|朱莉·纽玛|杰夫·伯格曼|赛丽娜·欧文","美国","里克·莫拉莱斯","经典","6.3","蝙蝠侠：披风斗士归来","暂无简介","5/1/2026 10:15:27"
"17141","喜剧","梅尔·布鲁克斯|约翰·坎迪|里克·莫拉尼斯|比尔·普尔曼|达芙妮·祖尼加","美国","梅尔·布鲁克斯","经典","6.9","太空炮弹","暂无简介","5/1/2026 10:15:27"
"17142","喜剧","查理·卓别林|杰克·莱蒙|沃尔特·马修","美国","Richard Patterson","经典","9.3","绅士流浪汉","暂无简介","5/1/2026 10:15:27"
"17143","喜剧","梅尔·布兰科","美国","罗伯特·麦金森","经典","8.7","兔子家族","暂无简介","5/1/2026 10:15:27"
"17144","喜剧","比利·沃拉克|Devin DeVasquez|艾凡·里察斯|帕特利斯·詹宁斯|海蒂·科扎克","美国","布莱恩·尤兹纳","经典","7.3","灵异出窍","暂无简介","5/1/2026 10:15:27"
"17145","喜剧","查理·卓别林|艾德娜·珀薇安丝|埃里克·坎贝尔","美国","查理·卓别林","经典","8.1","百货店巡视员","暂无简介","5/1/2026 10:15:27"
"17146","喜剧","大卫·尼文|彼得·塞勒斯|罗伯特·瓦格纳|卡普西尼|布伦达·德·班泽","美国","布莱克·爱德华兹","经典","7.2","粉红豹系列：偷香窃玉","暂无简介","5/1/2026 10:15:27"
"17147","喜剧","比尔·汤普森","美国","特克斯·艾弗里","经典","8.7","牛仔德鲁比","暂无简介","5/1/2026 10:15:27"
"17148","喜剧","凯莉·斯泰堡丝|薇姬·刘易斯|吉姆·库宁斯|拉瑞恩·纽曼|格雷格·埃利斯","美国","Spike Brandt","经典","5.7","猫和老鼠：迷失之龙","暂无简介","5/1/2026 10:15:27"
"17149","喜剧","弗雷德·阿斯泰尔|金杰·罗杰斯|维克托·摩尔|海伦·布罗德里克","美国","乔治·史蒂文斯","经典","7.8","摇摆乐时代","暂无简介","5/1/2026 10:15:27"
"17150","喜剧","简·方达|莉莉·汤姆林|多莉·帕顿","美国","科林·希金斯","经典","7.8","朝九晚五","暂无简介","5/1/2026 10:15:27"
"17151","喜剧","Matt Frewer |Pink Panther","美国","Jeff Holder (writer)|Steve Cuden (writer)","经典","8.7","粉红豹大冒险动画连续剧","暂无简介","5/1/2026 10:15:27"
"17152","喜剧","克里斯·萨兰登|威廉·罗格斯戴尔|Amanda Bearse|罗迪·麦克道尔|Stephen Geoffreys","美国","汤姆·霍兰德 Tom Holland","经典","6.6","天师斗僵尸","暂无简介","5/1/2026 10:15:27"
"17153","喜剧","查理·卓别林|艾德娜·珀薇安丝","美国","查理·卓别林","经典","8.2","有闲阶级","暂无简介","5/1/2026 10:15:27"
"17154","喜剧","汤姆·汉克斯|谢莉·朗|亚历山大·乔杜诺夫|玛伦·斯塔普莱顿","美国","理查德·本杰明","经典","7.5","金钱陷阱","暂无简介","5/1/2026 10:15:27"
"17155","喜剧","Michael Dorn|Charlie Adler","美国","大卫|费斯","经典","8.5","黄鼠狼威索","暂无简介","5/1/2026 10:15:27"
"17156","喜剧","丹·卡斯泰兰尼塔|朱莉·卡夫娜|南茜·卡特莱特|雅德丽·史密斯|汉克·阿扎利亚","美国","雷蒙德·S·佩尔西","经典","8.9","辛普森一家之24分钟蛋糕卖场反臭弹","暂无简介","5/1/2026 10:15:27"
"17157","喜剧","麦克·梅尔斯|达纳·卡维|罗伯·劳|蒂亚·卡雷尔","美国","佩内洛普·斯皮瑞斯","经典","6.4","反斗智多星","暂无简介","5/1/2026 10:15:27"
"17158","喜剧","巴斯特·基顿","美国","巴斯特·基顿","经典","8.2","暗号","暂无简介","5/1/2026 10:15:27"
"17159","喜剧","The Ramones|Joey Ramone","美国","埃兰 阿库什 (Allan Arkush)|杰里 朱克 (Jerry Zucker)|乔 丹蒂 (Joe Dante)","经典","7.7","摇滚学校","暂无简介","5/1/2026 10:15:27"
"17160","喜剧","梅尔·布兰科","美国","查克·琼斯","经典","8.8","猎兔季节","暂无简介","5/1/2026 10:15:27"
"17161","喜剧","梅·罗布森|沃尔特·布伦南|维克托·乔里|戴维·霍尔特|维克托·基利恩","美国","诺曼·陶罗格|乔治·库克","经典","8","汤姆历险记","暂无简介","5/1/2026 10:15:27"
"17162","喜剧","佩吉·奥哈拉|罗比·本森|杰夫·贝内特|吉姆·库宁斯|杰里·奥尔巴赫","美国","Cullen Blaine|Dale Case|Daniel de la Vega|Barbara Dourmashkin|Bob Kline|Burt Medall|Mitch Rochon|Rick Leon","经典","8","美女与野兽之幸福生活","暂无简介","5/1/2026 10:15:27"
"17163","喜剧","秀兰·邓波儿|维克托·麦克拉格伦|C|奥布雷·史密斯|琼·朗|迈克尔·惠伦","美国","约翰·福特","经典","8","威莉·温基","暂无简介","5/1/2026 10:15:27"
"17164","喜剧","Lou Fleischer|Jack Mercer|Mae Questel|Gus Wickie","美国","戴夫·弗莱彻","经典","8.3","当大力水手遇到水手辛巴达","暂无简介","5/1/2026 10:15:27"
"17165","喜剧","Allison Barron","美国","Kevin Tenney","经典","6.4","猛鬼舔人","暂无简介","5/1/2026 10:15:27"
"17166","喜剧","Travis Tedford","美国","佩内洛普·斯皮瑞斯","经典","8.3","小淘气","暂无简介","5/1/2026 10:15:27"
"17167","喜剧","Charles Chaplin|Edna Purviance|Lloyd Bacon","美国","查里 卓别林 (Charles Chaplin)","经典","7.4","救火员","暂无简介","5/1/2026 10:15:27"
"17168","喜剧","泽罗·莫斯苔|吉恩·怀尔德|迪克·肖恩|肯尼思·马尔斯|李·梅雷迪思","美国","梅尔·布鲁克斯","经典","7.6","制片人","暂无简介","5/1/2026 10:15:27"
"17169","喜剧","史蒂夫·马丁|切维·切斯|马丁·肖特","美国","约翰·兰迪斯","经典","7.3","神勇三蛟龙","暂无简介","5/1/2026 10:15:27"
"17170","喜剧","西塞尔·帕克","美国","斯坦利·多南","经典","7.1","钓金龟","暂无简介","5/1/2026 10:15:27"
"17171","喜剧","玛丽莲·梦露|伊夫·蒙当|托尼·兰德尔|弗朗基·沃恩|维尔弗雷德·海德-怀特","美国","乔治·库克","经典","7","让我们相爱吧","暂无简介","5/1/2026 10:15:27"
"17172","喜剧","Mark Gatiss|Alex Riddell","美国","Damon Thomas","经典","7.2","登月先锋","暂无简介","5/1/2026 10:15:27"
"17173","喜剧","梅尔·布兰科","美国","弗里兹·弗里伦","经典","8.8","高空跳水","暂无简介","5/1/2026 10:15:27"
"17174","喜剧","梅尔·布兰科","美国","罗伯特·麦金森","经典","8.7","老兄你好","暂无简介","5/1/2026 10:15:27"
"17175","喜剧","查理·卓别林|亨利·伯格曼|艾德娜·珀薇安丝","美国","查理·卓别林","经典","8","当铺","暂无简介","5/1/2026 10:15:27"
"17176","喜剧","梅尔·布兰科","美国","查克·琼斯","经典","8.8","BB鸟与歪心狼","暂无简介","5/1/2026 10:15:27"
"17177","喜剧","祖德·莱茵霍尔德|朱莉娅·斯维尼|马特·麦考伊","美国","大卫·M·埃文斯","经典","7.2","无敌当家4","暂无简介","5/1/2026 10:15:27"
"17178","喜剧","玛丽亚·蒙特兹","美国","阿瑟 卢宾 (Arthur Lubin)","经典","7.1","阿里巴巴和四十大盗","暂无简介","5/1/2026 10:15:27"
"17179","喜剧","希拉里·达芙 Hilary Duff","美国","Bruce McCarthy (IV)|肖恩 麦克纳马拉 (Sean McNamara)","经典","8.5","鬼马小精灵3","暂无简介","5/1/2026 10:15:27"
"17180","喜剧","丁度·巴拉斯 Tinto Brass|Angelita Franco","美国","丁度·巴拉斯","经典","5","厨房春光","暂无简介","5/1/2026 10:15:27"
"17181","喜剧","Anna Mae Bilson|Peggy Cartwright|Jackie Condon|Mickey Daniels|Weston Doty","美国","罗伯特·F·麦高文","经典","9.7","小捣蛋","暂无简介","5/1/2026 10:15:27"
"17182","喜剧","乌比·戈德堡|罗彼·考特拉尼|本·金斯利|克里斯托弗·洛伊德|皮特·波斯尔思韦特","美国","尼克·维林","经典","7.8","爱丽斯梦游仙境","暂无简介","5/1/2026 10:15:27"
"17183","喜剧","弗兰克·辛纳特拉|凯瑟琳·格雷森|吉恩·凯利|何塞·伊图尔维|迪恩·斯托克维尔","美国","乔治·西德尼","经典","8.4","起锚","暂无简介","5/1/2026 10:15:27"
"17184","喜剧","Mel Blanc|Michael Maltese|Tedd Pierce","美国","查克·琼斯","经典","8.3","富贵猫","暂无简介","5/1/2026 10:15:27"
"17185","喜剧","梅尔·布兰科|亚瑟·Q·布莱恩","美国","查克·琼斯","经典","7.5","歌剧是什么？","暂无简介","5/1/2026 10:15:27"
"17186","喜剧","乔治·伯恩斯|查理·斯克莱特|托尼·罗伯茨|Anita Morris|米丽亚姆·福林","美国","Paul Flaherty","经典","7.8","我又十八","暂无简介","5/1/2026 10:15:27"
"17187","喜剧","沃伦·比蒂|朱莉·克里斯蒂|詹姆斯·梅森|杰克·瓦尔登|黛恩·坎农","美国","沃伦·比蒂|巴克·亨利","经典","7","上错天堂投错胎","暂无简介","5/1/2026 10:15:27"
"17188","喜剧","克拉伦斯·纳什|比利·布莱彻","美国","杰克·金","经典","8.8","唐老鸭参军","暂无简介","5/1/2026 10:15:27"
"17189","喜剧","查理·卓别林|艾德娜·珀薇安丝","美国","查理·卓别林","经典","7.5","田园牧歌","暂无简介","5/1/2026 10:15:27"
"17190","喜剧","卡珊德拉·彼得逊|Phil Rubenstein|Larry Flash Jenkins","美国","James Signorelli","经典","7.6","销魂天师","暂无简介","5/1/2026 10:15:27"
"17191","喜剧","莱德·巴顿斯|Barbara Luna|塞德里克·哈德威克|彼得·洛|理查德·海顿","美国","伊尔温·艾伦","经典","7.8","气球上的五星期","暂无简介","5/1/2026 10:15:27"
"17192","喜剧","格劳乔·马克斯|奇科·马克斯|哈勃·马克斯|基蒂·卡莱尔|艾伦·琼斯","美国","山姆·伍德","经典","7.4","歌声俪影","暂无简介","5/1/2026 10:15:27"
"17193","喜剧","弗兰克·格雷厄姆","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.8","汤姆的艳遇","暂无简介","5/1/2026 10:15:27"
"17194","喜剧","约翰·塞纳|妮可·加西亚|Brianna Garcia|CM朋克|丹尼尔·布莱恩","美国","Spike Brandt|Tony Cervone","经典","5.9","摩登原始人：石器时代大乱斗","暂无简介","5/1/2026 10:15:27"
"17195","喜剧","吉恩·怀尔德 Gene Wilder|马蒂·费尔德曼 Marty Feldman|艾伯特·菲尼 Albert Finney","美国","吉恩·怀尔德 Gene Wilder","经典","6.3","福尔摩斯兄弟历险记","暂无简介","5/1/2026 10:15:27"
"17196","喜剧","艾琳·邓恩|加里·格兰特|拉尔夫·贝拉米|亚历山大·达西|莫莉·拉蒙特","美国","莱奥·麦卡雷","经典","7.8","春闺风月","暂无简介","5/1/2026 10:15:27"
"17197","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","9","老鼠打扫记","暂无简介","5/1/2026 10:15:27"
"17198","喜剧","吉恩·凯利|弗兰克·辛纳特拉|朱尔斯·芒辛","美国","吉恩·凯利|斯坦利·多南","经典","7.5","锦城春色","暂无简介","5/1/2026 10:15:27"
"17199","喜剧","德博拉·福尔曼|Griffin O|Neal","美国","Fred Walton","经典","6.6","恐怖愚人节","暂无简介","5/1/2026 10:15:27"
"17200","喜剧","梅尔·布兰科","美国","查克·琼斯","经典","8.5","发大水了","暂无简介","5/1/2026 10:15:27"
"17201","喜剧","梅尔·布兰科","美国","查克·琼斯","经典","8.7","歌剧理发师","暂无简介","5/1/2026 10:15:27"
"17202","喜剧","查理·卓别林","美国","查理·卓别林","经典","7.7","凌晨一点","暂无简介","5/1/2026 10:15:27"
"17203","喜剧","Cristi Harris|Robert Jayne|Amelia Kinkade|罗德·麦卡里","美国","布赖恩 特伦查德|史密斯 (Brian Trenchard-Smith)","经典","6.6","猛鬼舔人2","暂无简介","5/1/2026 10:15:27"
"17204","喜剧","丽塔·海华斯|吉恩·凯利","美国","查尔斯·维多","经典","7","封面女郎","暂无简介","5/1/2026 10:15:27"
"17205","喜剧","查理·卓别林|艾德娜·珀薇安丝|艾伯特·奥斯汀","美国","查理·卓别林","经典","8.7","卓别林短片精选","暂无简介","5/1/2026 10:15:27"
"17206","喜剧","拉娜·特纳|费尔南多·拉马斯|尤娜·默克尔|理查德·海顿|托马斯·戈梅斯","美国","柯蒂斯·伯恩哈特","经典","7.9","风流寡妇","暂无简介","5/1/2026 10:15:27"
"17207","喜剧","Max Linder|Alta Allen|Ralph McCullough","美国","麦克斯·林代","经典","8.6","七年厄运","暂无简介","5/1/2026 10:15:27"
"17208","喜剧","大卫·查普尔|埃里卡·巴杜|茅斯·达夫","美国","米歇尔·贡德里","经典","8.7","大卫·查普尔的街区聚会","暂无简介","5/1/2026 10:15:27"
"17209","喜剧","Jason Lively|汤姆· 阿特金斯|Steve Marshall|Bruce Solomon|艾伦·凯瑟","美国","弗莱德·戴克尔","经典","6.3","太空僵尸","暂无简介","5/1/2026 10:15:27"
"17210","喜剧","亚当·威斯特|李·麦瑞威瑟|恺撒·罗摩洛|波特·瓦德","美国","莱斯利·H·马丁森","经典","6.7","蝙蝠侠：大电影","暂无简介","5/1/2026 10:15:27"
"17211","喜剧","Shirley Temple|Robert Young|Alice Faye","美国","威廉 A|塞特尔 (William A|Seiter)","经典","7.9","偷渡者","暂无简介","5/1/2026 10:15:27"
"17212","喜剧","Maija-Liisa Majanlahti|Risto Tuorila|Anitta Niemi|Mirka Paukkonen","美国","丰富语言的利器","经典","8.9","Kovaa maata","暂无简介","5/1/2026 10:15:27"
"17213","喜剧","理查德·普赖尔|约翰·坎迪|萝内蒂·麦基|史蒂芬·柯林斯|杰里·奥尔巴赫","美国","沃尔特·希尔","经典","6.6","布鲁斯特的百万横财","暂无简介","5/1/2026 10:15:27"
"17214","喜剧","梅尔·布兰科|亚瑟·Q·布莱恩","美国","罗伯特·坎佩特","经典","8.5","整人记","暂无简介","5/1/2026 10:15:27"
"17215","喜剧","格利高里·派克|劳伦·白考尔|多洛雷丝·格雷|山姆莱文","美国","文森特·明奈利","经典","7.4","风流记者","暂无简介","5/1/2026 10:15:27"
"17216","喜剧","莉莲·伦道夫|萨拉·伯纳|威廉·汉纳|比利·布莱彻","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.9","鼠来晚餐","暂无简介","5/1/2026 10:15:27"
"17217","喜剧","威廉·汉纳|Harry Lang|莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","9","寂寞的老鼠","暂无简介","5/1/2026 10:15:27"
"17218","喜剧","比利·布莱彻","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","9.2","猫儿上天堂","暂无简介","5/1/2026 10:15:27"
"17219","喜剧","Brick Bronsky|Lisa Gaye|Leesa Rowland|Michael Kurtz|Scott Resnick","美国","Eric Louzil","经典","6.5","融掉低等生物2","暂无简介","5/1/2026 10:15:27"
"17220","喜剧","高登·麦克瑞|格洛丽亚·格雷厄姆|吉恩·纳尔逊","美国","弗雷德·金尼曼","经典","7.7","俄克拉荷马","暂无简介","5/1/2026 10:15:27"
"17221","喜剧","丹尼·德维托|贝特·米德勒|比尔·普尔曼|祖德·莱茵霍尔德","美国","大卫·扎克|杰瑞·扎克|吉姆·艾布拉姆斯","经典","7.3","家有恶夫","暂无简介","5/1/2026 10:15:27"
"17222","喜剧","梅尔·布兰科","美国","弗里兹·弗里伦","经典","8.5","选举大战","暂无简介","5/1/2026 10:15:27"
"17223","喜剧","John Christian Graas|玛内特·帕特森","美国","比尔·莫伦茨","经典","8.8","查理·布朗，圣诞节又到了","暂无简介","5/1/2026 10:15:27"
"17224","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.7","幽灵又出现","暂无简介","5/1/2026 10:15:27"
"17225","喜剧","Clarence Nash","美国","Wilfred Jackson","经典","8.4","米老鼠的音乐会","暂无简介","5/1/2026 10:15:27"
"17226","喜剧","查理·卓别林","美国","查理·卓别林","经典","7.7","他的新工作","暂无简介","5/1/2026 10:15:27"
"17227","喜剧","萨拉·伯纳|比利·布莱彻|威廉·汉纳","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.8","宝贝猫","暂无简介","5/1/2026 10:15:27"
"17228","喜剧","波利斯·卡洛夫","美国","查克·琼斯|本·哇闪","经典","7.8","格林奇是如何偷走圣诞节的","暂无简介","5/1/2026 10:15:27"
"17229","喜剧","里德·科菲","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.7","小小鸭","暂无简介","5/1/2026 10:15:27"
"17230","喜剧","比利·克里斯托|海伦·米伦","美国","Lindsay Crystal","经典","8.3","当哈利·克里斯托遇上莎莉·米伦","暂无简介","5/1/2026 10:15:27"
"17231","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.8","兼职朋友","暂无简介","5/1/2026 10:15:27"
"17232","喜剧","梅尔·布兰科","美国","查克·琼斯","经典","8.5","苏格兰之旅","暂无简介","5/1/2026 10:15:27"
"17233","喜剧","比尔·默瑞|理查德·德莱弗斯|朱丽·哈基提|查理·科斯莫|凯瑟琳·厄布","美国","弗兰克·奥兹","经典","7","天才也疯狂","暂无简介","5/1/2026 10:15:27"
"17234","喜剧","Dave Chappelle","美国","Stan Lathan","经典","8.6","戴夫·查普尔：淡定","暂无简介","5/1/2026 10:15:27"
"17235","喜剧","Lorenzo Music|Desirée Goyette|Julie Payne","美国","Phil Roman|Bob Nesler|John Sparey","经典","9.1","加菲猫的侦探故事","暂无简介","5/1/2026 10:15:27"
"17236","喜剧","大卫·米勒","美国","约翰·德·贝洛","经典","5.7","杀人番茄","暂无简介","5/1/2026 10:15:27"
"17237","喜剧","波姬·小丝|提摩西·道尔顿|东尼·派克","美国","罗伯特·埃利斯·米勒","经典","8.1","天使神差","暂无简介","5/1/2026 10:15:27"
"17238","喜剧","莱斯利·霍华德|贝蒂·戴维斯|奥利维娅·德哈维兰","美国","Archie Mayo","经典","8.3","我所追逐的是爱情","暂无简介","5/1/2026 10:15:27"
"17239","喜剧","史蒂芬·马赫特|邓肯·雷格尔|汤姆·诺南|布伦特·沙朗|瑞安·兰伯特","美国","Fred Dekker","经典","6.5","降妖别动队","暂无简介","5/1/2026 10:15:27"
"17240","喜剧","平·克劳斯贝|丹尼·凯耶|罗丝玛丽·克鲁尼","美国","迈克尔·柯蒂兹","经典","7.6","银色圣诞","暂无简介","5/1/2026 10:15:27"
"17241","喜剧","克斯汀·埃伯索尔|Jonathan Ward|Tina Caspary|Lauren Stanley|Jade Calegory","美国","斯图尔特 拉菲尔 (Stewart Raffill)","经典","7.9","新外星人","暂无简介","5/1/2026 10:15:27"
"17242","喜剧","小罗伯特·唐尼|莫利·林沃德","美国","詹姆斯·托贝克","经典","6.5","泡妞专家","暂无简介","5/1/2026 10:15:27"
"17243","喜剧","Diane Franklin|Gerrit Graham|Mary Woronov","美国","Ted Nicolaou","经典","6.8","惊惧幻象","暂无简介","5/1/2026 10:15:27"
"17244","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.7","午夜点心","暂无简介","5/1/2026 10:15:27"
"17245","喜剧","莉莲·伦道夫","美国","Joseph Barbera|William Hanna","经典","8.9","三只小猫","暂无简介","5/1/2026 10:15:27"
"17246","喜剧","文森特·普莱斯|安东尼·奎尔|詹妮弗·比尔斯|埃里克·博高森|托妮·科莱特","美国","理查德·威廉姆斯","经典","8.4","小偷与鞋匠","暂无简介","5/1/2026 10:15:27"
"17247","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.9","猫变老鼠","暂无简介","5/1/2026 10:15:27"
"17248","喜剧","丹·艾克罗伊德|弗兰克·奥兹","美国","约翰·兰迪斯","经典","7.8","福禄双霸天2000","暂无简介","5/1/2026 10:15:27"
"17249","喜剧","温琴佐·阿马托|诺拉·茨切纳|露易丝·莫诺特|凯莉·雪莉|帕迪·康斯戴恩","美国","Jeremy Leven","经典","6.4","骑自行车的女人","暂无简介","5/1/2026 10:15:27"
"17250","喜剧","克里斯·法利|大卫·斯佩德|布莱恩·丹内利|波·德瑞克|丹·艾克罗伊德","美国","彼得·西格尔","经典","7","乌龙兄弟","暂无简介","5/1/2026 10:15:27"
"17251","喜剧","Justin Moe|Jayme Bell","美国","Ron Newcomb","经典","3.7","魔戒再现","暂无简介","5/1/2026 10:15:27"
"17252","喜剧","Fred Astaire","美国","斯坦利·多南","经典","7.4","王室的婚礼","暂无简介","5/1/2026 10:15:27"
"17253","喜剧","Rory Calhoun|Paul Linke|Nancy Parsons|Nina Axelrod","美国","凯文·康纳","经典","5.9","地狱旅馆","暂无简介","5/1/2026 10:15:27"
"17254","喜剧","莉莲·伦道夫","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.9","机器猫","暂无简介","5/1/2026 10:15:27"
"17255","喜剧","朱迪·加兰|安吉拉·兰斯伯瑞|雷·博尔格","美国","乔治·西德尼","经典","7.9","哈维姑娘","暂无简介","5/1/2026 10:15:27"
"17256","喜剧","弗兰克·格雷厄姆","美国","Joseph Barbera|William Hanna","经典","8.8","受罪猫","暂无简介","5/1/2026 10:15:27"
"17257","喜剧","道斯·巴特勒","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.6","烹饪时间","暂无简介","5/1/2026 10:15:27"
"17258","喜剧","乔恩·拉威茨","美国","Jerry Rees","经典","8.7","电器小英雄","暂无简介","5/1/2026 10:15:27"
"17259","喜剧","Loretta Young","美国","H·C·波特","经典","8.1","农家女","暂无简介","5/1/2026 10:15:27"
"17260","喜剧","麦克·梅尔斯|达纳·卡维|蒂亚·卡雷尔|克里斯托弗·沃肯","美国","史蒂芬·瑟吉克","经典","6.4","反斗智多星2","暂无简介","5/1/2026 10:15:27"
"17261","喜剧","品托·考维格|华特·迪士尼|克拉伦斯·纳什","美国","宾·沙普斯坦","经典","8.7","米奇的房车","暂无简介","5/1/2026 10:15:27"
"17262","喜剧","Bill Murray","美国","Howard Franklin","经典","7.5","比生命更重要的","暂无简介","5/1/2026 10:15:27"
"17263","喜剧","达夫·托马斯|菲斯·福德|达薇·切斯","美国","马克·格里菲斯","经典","7.3","无敌当家5","暂无简介","5/1/2026 10:15:27"
"17264","喜剧","梅尔·布兰科|亚瑟·Q·布莱恩|保罗·朱利安","美国","查克·琼斯","经典","8.8","疯狂兔宝宝","暂无简介","5/1/2026 10:15:27"
"17265","喜剧","珍妮·芬妮|道斯·巴特勒","美国","Joseph Barbera|William Hanna","经典","8.9","没有用的猫","暂无简介","5/1/2026 10:15:27"
"17266","喜剧","保罗·费斯","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.7","行船猫","暂无简介","5/1/2026 10:15:27"
"17267","喜剧","Chevy Chase|Beverly D|Angelo|Juliette Lewis","美国","Jeremiah S|Chechik","经典","6.5","疯狂圣诞假期","暂无简介","5/1/2026 10:15:27"
"17268","喜剧","迈克尔·墨菲|彼得·博格|米彻·佩勒吉","美国","韦斯·克雷文","经典","6.9","猛鬼电王","暂无简介","5/1/2026 10:15:27"
"17269","喜剧","Jason Biggs|Mena Suvari|Zak Orth","美国","艾米·海克林","经典","6.4","呆瓜向前冲","暂无简介","5/1/2026 10:15:27"
"17270","喜剧","Francoise Brun-Cottan","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","9","皇帝的睡眠","暂无简介","5/1/2026 10:15:27"
"17271","喜剧","道斯·巴特勒|保罗·费斯|莉莲·伦道夫","美国","Joseph Barbera","经典","8.9","偷懒的猫","暂无简介","5/1/2026 10:15:27"
"17272","喜剧","威廉·汉纳|比利·布莱彻","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","9.1","休战的伤害","暂无简介","5/1/2026 10:15:27"
"17273","喜剧","罗宾·威廉姆斯|谢莉·杜瓦尔|雷·沃尔斯顿|保罗·杜利|保罗·L·史密斯","美国","罗伯特·奥特曼","经典","6.4","大力水手","暂无简介","5/1/2026 10:15:27"
"17274","喜剧","阿什利·凯|Peyton Wetzel|Brent Himes|Melanie Donihoo|Naika Malveaux","美国","Stacy Davidson","经典","4.4","血仓","暂无简介","5/1/2026 10:15:27"
"17275","喜剧","Meredith Host|Kurt Indovina|Billy Garberina","美国","Chris Seaver","经典","4.4","污染光","暂无简介","5/1/2026 10:15:27"
"17276","喜剧","Jeff Dunham","美国","Michael Simon","经典","9.5","杰夫·敦哈姆：星星之火让人抓狂","暂无简介","5/1/2026 10:15:27"
"17277","喜剧","Francoise Brun-Cottan","美国","Joseph Barbera|William Hanna","经典","8.7","汤姆和小老鼠","暂无简介","5/1/2026 10:15:27"
"17278","喜剧","珍妮·芬妮","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.6","会飞的巫婆","暂无简介","5/1/2026 10:15:27"
"17279","喜剧","道斯·巴特勒|珍妮·芬妮","美国","Joseph Barbera|William Hanna","经典","8.6","老鼠出售","暂无简介","5/1/2026 10:15:27"
"17280","喜剧","Walt Disney|Pinto Colvig|Clarence Nash","美国","David Hand","经典","8.4","魔术师米奇","暂无简介","5/1/2026 10:15:27"
"17281","喜剧","里德·科菲","美国","约瑟夫·巴伯拉|威廉·汉纳","经典","8.8","医治小鸭","暂无简介","5/1/2026 10:15:27"
"17282","喜剧","史蒂夫·马丁|伯纳黛特·彼得斯|M·埃梅特·沃尔什|帕皮·塞尔纳","美国","卡尔·雷纳","经典","7","大笨蛋","暂无简介","5/1/2026 10:15:27"
"17283","喜剧","道斯·巴特勒|保罗·费斯","美国","Joseph Barbera|William Hanna","经典","8.8","会跳舞的熊","暂无简介","5/1/2026 10:15:27"
"17284","喜剧","艾米利奥·艾斯特维兹|基弗·萨瑟兰|卢·戴蒙德·菲利普斯|查理·辛|德蒙特·莫罗尼","美国","克里斯托弗·凯恩","经典","6.9","少壮屠龙阵","暂无简介","5/1/2026 10:15:27"
"17285","喜剧","Francoise Brun-Cottan","美国","威廉·汉纳|约瑟夫·巴伯拉","经典","8.7","惊讶的猫咪","暂无简介","5/1/2026 10:15:27"
"17286","喜剧","狄安娜·德宾|查尔斯·劳顿|罗伯特·卡明斯","美国","亨利·科斯特","经典","7.9","美凤夺鸾","暂无简介","5/1/2026 10:15:27"
